"SortOrder1","Goal","Target","Indicator","Series Code","Series Description","SortOrder2","Country or Area","SIDS","LDC","LLDC","Frequency","Unit","Location","Age Group","Sex","Source Type","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"120401","12","12.4","12.4.1","SG_HAZ_ONECNV","+                                                                          Number of countries party to one convention on hazardous waste and other chemicals","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.40","NA, 70","","","","","","","","","","","","","","","","","","","8.30","NA, 70","",""
"120401","12","12.4","12.4.1","SG_HAZ_ROTDAM","+                                                                          Number of countries party to the Rotterdam Convention on hazardous waste and other chemicals","01000000","World","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.00","NA, 71"
"120401","12","12.4","12.4.1","SG_HAZ_STHOLM","+                                                                          Number of countries party to the Stockholm Convention on hazardous waste and other chemicals","01000000","World","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180.00","NA, 71"
"120401","12","12.4","12.4.1","SG_HAZ_TWOCNV","+                                                                          Number of countries party to two conventions on hazardous waste and other chemicals","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.90","NA, 70","","","","","","","","","","","","","","","","","","","13.00","NA, 70","",""
"140401","14","14.4","14.4.1","ER_H2O_FWTL","SD                                                                          Proportion of fish stocks within biologically sustainable levels","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","72.56","NA, 10","","","","","","","","","","","72.03","NA, 10","","","","","70.13","NA, 10","","","","","","","68.64","NA, 10","","","","","",""
"140501","14","14.5","14.5.1","ER_MRN_MPA","SD                                                                          Coverage of protected areas in relation to marine areas","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","1.90","NA, 15, 62","","","","","","","","","","","","","","","","","","","","","","","","","","","8.40","NA, 15, 62","","","",""
"150101","15","15.1","15.1.1","AG_LND_FRST","SD                                                                          Forest area as a proportion of total land area","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","31.10","NA, 10","","","","","","","","","30.90","NA, 10","","","","","","","","","30.80","NA, 10","","","","","","","","","30.70","NA, 10","",""
"150101","15","15.1","15.1.2","ER_PTD_FRHWTR","SD                                                                          Proportion of important sites for freshwater biodiversity that are covered by protected areas","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","13.80","NA, 15","","","","","","","","","15.60","NA, 15","","","","","","","","","16.40","NA, 15","","","","","","","","","","","16.60","NA, 15"
"150101","15","15.1","15.1.2","ER_PTD_TERR","SD                                                                          Proportion of important sites for terrestrial biodiversity that are covered by protected areas","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","16.50","NA, 15, 64","","","","","","","","","18.20","NA, 15, 64","","","","","","","","","19.10","NA, 15, 64","","","","","","","","","","","19.30","NA, 15, 64"
"150401","15","15.4","15.4.1","ER_PTD_MTN","SD                                                                          Coverage by protected areas of important sites for mountain biodiversity","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","18.14","NA, 15","","","","","","","","","18.96","NA, 15","","","","","","","","","19.76","NA, 15","","","","","","","","","","","20.05","NA, 15"
"160101","16","16.1","16.1.1","VC_IHR_PSRC","SD                                                                          Number of victims of intentional homicide per 100,000 population","01000000","World","False","False","False","Annual","Per 100,000 population (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.32","NA, 44, 96","","","",""
"160101","16","16.1","16.1.1","VC_IHR_PSRC_LB","SD                                                                          Number of victims of intentional homicide per 100,000 population (lower bound)","01000000","World","False","False","False","Annual","Per 100,000 population (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.65","NA, 44, 96","","","",""
"160101","16","16.1","16.1.1","VC_IHR_PSRC_UB","SD                                                                          Number of victims of intentional homicide per 100,000 population (upper bound)","01000000","World","False","False","False","Annual","Per 100,000 population (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.82","NA, 44, 96","","","",""
"160101","16","16.1","16.1.1","VC_IHR_PSRCN","+                                                                          Number of victims of intentional homicide","01000000","World","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","380,562.00","NA, 44, 96","","","",""
"160101","16","16.1","16.1.1","VC_IHR_PSRCN_LB","+                                                                          Number of victims of intentional homicide (lower bound)","01000000","World","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","332,735.00","NA, 44, 96","","","",""
"160101","16","16.1","16.1.1","VC_IHR_PSRCN_UB","+                                                                          Number of victims of intentional homicide (upper bound)","01000000","World","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488,461.00","NA, 44, 96","","","",""
"160201","16","16.2","16.2.1","VC_VAW_PHYPYV","+                                                                          Proportion of children aged 1-14 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month","01000000","World","False","False","False","Annual","Percent (Units)","Total","1 - 14","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.30","NA, 46, 99","",""
"160203","16","16.2","16.2.3","VC_VAW_SXVLN","SD                                                                          Proportion of young women and men aged 18-29 years who experienced sexual violence by age 18","01000000","World","False","False","False","Annual","Percent (Units)","Total","18 - 29","Female","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00","NA, 47","","","",""
"160203","16","16.2","16.2.3","VC_VAW_SXVLN","SD                                                                          Proportion of young women and men aged 18-29 years who experienced sexual violence by age 18","01000000","World","False","False","False","Annual","Percent (Units)","Total","18 - 29","Male","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10","NA, 48","","","",""
"160302","16","16.3","16.3.2","VC_PRS_UNSEC","SD                                                                          Unsentenced detainees as a proportion of overall prison population","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.78","NA, 45, 97","","","","","","","","","","","","","","","","","29.84","NA, 45, 98","","","",""
"160502","16","16.5","16.5.2","IC_FRM_BRIB","+                                                                          Proportion of firms experiencing at least one bribe payment request","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.70","NA, 11, 66","",""
"161101","16","16.a","16.a.1","SG_NHR_IMPL","SD                                                                          Proportion of countries with independent National Human Rights Institutions in compliance with the Paris Principles","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","16.20","NA, 23","","","","","","","","","27.90","NA, 23","","","","","","","","","32.90","NA, 23","","","","","","","","","35.50","NA, 23, 72","",""
"161101","16","16.a","16.a.1","SG_NHR_INTEXST","+                                                                          Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","21.30","NA, 23","","","","","","","","","35.50","NA, 23","","","","","","","","","45.20","NA, 23","","","","","","","","","54.30","NA, 23, 72","",""
"170302","17","17.3","17.3.2","BX_TRF_PWKR","SD                                                                          Volume of remittances (in United States dollars) as a proportion of total GDP","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","0.40","NA, 11, 52","","","","","","","","","0.60","NA, 11, 52","","","","","","","","","0.60","NA, 11, 52","","","0.70","NA, 11, 52","","","","","","","",""
"170602","17","17.6","17.6.2","IT_NET_BBND","SD                                                                          Fixed Internet broadband Subscriptions per 100 inhabitants","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.60","NA, 20","","","","","","","10.50","NA, 20","","","",""
"170801","17","17.8","17.8.1","IT_USE_ii99","SD                                                                          Proportion of individuals using the Internet","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","6.60","NA, 20","","","","","","","","","15.80","NA, 20","","","","","","","","","29.20","NA, 20","","","","","","","40.10","NA, 20","","","",""
"171901","17","17.19","17.19.1","SG_STT_CAPTY","SD                                                                          Dollar value of all resources made available to strengthen statistical capacity in developing countries","01000000","World","False","False","False","Annual","USD (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","379,445,317.00","NA, 25, 75","","","","","324,602,191.00","NA, 25, 75","","","","","",""
"171902","17","17.19","17.19.2","SG_REG_CENSUS","SD                                                                          Proportion of countries that have conducted at least one population and housing census in the last 10 years","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.00","NA, 24, 73","",""
"171902","17","17.19","17.19.2","SG_REG_CENSUSN","+                                                                          Number of countries that have conducted at least one population and housing census in the last 10 years","01000000","World","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.00","NA, 24, 74","11.00","NA, 24, 74","10.00","NA, 24, 74","13.00","NA, 24, 74","48.00","NA, 24, 74","59.00","NA, 24, 74","17.00","NA, 24, 74","7.00","NA, 24, 74","9.00","NA, 24, 74","4.00","NA, 24, 74","",""
