"SortOrder1","Goal","Target","Indicator","Series Code","Series Description","SortOrder2","Country or Area","SIDS","LDC","LLDC","Frequency","Unit","Location","Age Group","Sex","Source Type","1986","FN","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"100601","10","10.6","10.6.1","SG_INT_MBRECOSOC","SD                                                                          Proportion of developing countries in the membership of the UN Economic and Social Council","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 99","","","","","","","","","0.02","G, 99","","","","","","","","","0.02","G, 99","","","","","","","","","0.02","G, 99","",""
"100601","10","10.6","10.6.1","SG_INT_MBRFSB","SD                                                                          Proportion of developing countries in the membership of the African Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04","G, 98","","","","","","","","","0.04","G, 98","",""
"100601","10","10.6","10.6.1","SG_INT_MBRIABD","SD                                                                          Proportion of developing countries in the membership of the Inter-American Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 98","","","","","","","","","0.02","G, 98","","","","","","","","","0.02","G, 98","","","","","","","","","0.02","G, 98","",""
"100601","10","10.6","10.6.1","SG_INT_MBRIBRD","SD                                                                          Proportion of developing countries in the membership of the International Bank for Reconstruction and Development","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 98","","","","","","","","","0.01","G, 98","","","","","","","","","0.01","G, 98","","","","","","","","","0.01","G, 98","",""
"100601","10","10.6","10.6.1","SG_INT_MBRIFC","SD                                                                          Proportion of developing countries in the membership of the International Finance Corporation","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 100","","","","","","","","","0.01","G, 100","","","","","","","","","0.01","G, 100","","","","","","","","","0.01","G, 100","",""
"100601","10","10.6","10.6.1","SG_INT_MBRIMF","SD                                                                          Proportion of developing countries in the membership of the International Monetary Fund","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","",""
"100601","10","10.6","10.6.1","SG_INT_MBRUNGA","SD                                                                          Proportion of developing countries in the membership of the UN General Assembly","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","",""
"100601","10","10.6","10.6.1","SG_INT_MBRUNSC","SD                                                                          Proportion of developing countries in the membership of the UN Security Council","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","G, 101","","","","","","","","","0.07","G, 101","","","","","","","","","","","",""
"100601","10","10.6","10.6.1","SG_INT_MBRWTO","SD                                                                          Proportion of developing countries in the membership of the World Trade Organisation","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 102","","","","","","","","","0.01","G, 102","","","","","","","","","0.01","G, 102","","","","","","","","","0.01","G, 102","",""
"100601","10","10.6","10.6.1","SG_INT_VRTAFDB","SD                                                                          Proportion of voting rights of developing countries in the African Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 101","","","","","","","","","0.00","G, 101","","","","","","","","","0.00","G, 101","","","","","","","0.00","G, 101","","","",""
"100601","10","10.6","10.6.1","SG_INT_VRTECOSOC","SD                                                                          Proportion of voting rights of developing countries in the UN Economic and Social Council","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 103","","","","","","","","","0.02","G, 103","","","","","","","","","0.02","G, 103","","","","","","","","","0.02","G, 103","",""
"100601","10","10.6","10.6.1","SG_INT_VRTFSB","SD                                                                          Proportion of voting rights of developing countries in the African Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","G, 104","","","","","","","","","0.05","G, 104","",""
"100601","10","10.6","10.6.1","SG_INT_VRTIABD","SD                                                                          Proportion of voting rights of developing countries in the Inter-American Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11","G, 104","","","","","","","","","0.11","G, 104","","","","","","","","","0.11","G, 104","","","","","","","","","0.11","G, 104","",""
"100601","10","10.6","10.6.1","SG_INT_VRTIBRD","SD                                                                          Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 105","","","","","","","","","0.02","G, 105","","","","","","","","","0.02","G, 105","","","","","","","","","0.02","G, 105","",""
"100601","10","10.6","10.6.1","SG_INT_VRTIFC","SD                                                                          Proportion of voting rights of developing countries in the International Finance Corporation","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 106","","","","","","","","","0.02","G, 106","","","","","","","","","0.02","G, 106","","","","","","","","","0.02","G, 106","",""
"100601","10","10.6","10.6.1","SG_INT_VRTIMF","SD                                                                          Proportion of voting rights of developing countries in the International Monetary Fund","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 106","","","","","","","","","0.01","G, 106","","","","","","","","","0.01","G, 106","","","","","","","","","0.02","G, 106","",""
"100601","10","10.6","10.6.1","SG_INT_VRTUNGA","SD                                                                          Proportion of voting rights of developing countries in the UN General Assembly","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 107","","","","","","","","","0.01","G, 107","","","","","","","","","0.01","G, 107","","","","","","","","","0.01","G, 107","",""
"100601","10","10.6","10.6.1","SG_INT_VRTUNSC","SD                                                                          Proportion of voting rights of developing countries in the UN Security Council","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","G, 108","","","","","","","","","0.07","G, 108","","","","","","","","","","","",""
"100601","10","10.6","10.6.1","SG_INT_VRTWTO","SD                                                                          Proportion of voting rights of developing countries in the World Trade Organisation","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 109","","","","","","","","","0.01","G, 109","","","","","","","","","0.01","G, 109","","","","","","","","","0.01","G, 109","",""
"100901","10","10.b","10.b.1","DC_TRF_TOTL","SD                                                                          Total assistance for development, by recipient","01020310","Brazil","False","False","False","Annual","USD (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21,138.53","C, 52, 153","14,424.73","C, 53, 153","2,492.52","C, 54, 153","-1,053.17","C, 55, 153","243.10","C, 56, 153","21,634.44","C, 57, 153","30,097.75","C, 58, 153","47,619.52","C, 59, 153","1,902.32","C, 60, 153","19,380.40","C, 61, 153","39,821.47","C, 62, 153","37,317.22","C, 63, 153","36,331.78","C, 64, 153","35,750.07","C, 65, 153","63,194.62","C, 66, 153","","","",""
"110101","11","11.1","11.1.1","EN_LND_SLUM","+                                                                          Proportion of urban population living in slums","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","36.65","M, 75","","","","","","","","","34.10","M, 75","","","","","","","","","31.54","M, 75","","","","","","","","","28.98","M, 75","","","27.96","M, 75","","","26.94","M, 75","","","","","","","","","22.30","M, 75","","","",""
"110101","11","11.1","11.1.1","EN_LND_SLUMN","+                                                                          Number of urban population living in slums","01020310","Brazil","False","False","False","Annual","Number (Thousands)","Total","Total","Total","Not available","","","","","","","","","40,526.98","M, 75","","","","","","","","","42,788.98","M, 75","","","","","","","","","44,604.36","M, 75","","","","","","","","","45,428.46","M, 75","","","45,309.39","M, 75","","","44,947.24","M, 75","","","","","","","","","38,490.69","M, 75","","","",""
"110601","11","11.6","11.6.2","EN_ATM_PM25","SD                                                                          Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.00","E, 74, 157","","","",""
"110902","11","11.b","11.b.2","SG_DSR_NLRRS","+                                                                          National and local disaster risk reduction strategies","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 26, 174","","","0.00","C, 27, 174","",""
"120201","12","12.2","12.2.1","EN_MAT_FTPRPC","SD                                                                          Material footprint per capita","01020310","Brazil","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.82","N, 76","8.52","N, 76","8.38","N, 76","8.27","N, 76","8.37","N, 76","9.10","N, 76","9.63","N, 76","10.47","N, 76","11.39","N, 76","11.87","N, 76","12.98","N, 76","","","","","","","","","","","",""
"120201","12","12.2","12.2.1","EN_MAT_FTPRPG","SD                                                                          Material footprint per unit of GDP","01020310","Brazil","False","False","False","Annual","Kilograms (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.82","N, 76","8.52","N, 76","8.38","N, 76","8.27","N, 76","8.37","N, 76","9.10","N, 76","9.63","N, 76","10.47","N, 76","11.39","N, 76","11.87","N, 76","12.98","N, 76","","","","","","","","","","","",""
"120201","12","12.2","12.2.1","EN_MAT_FTPRTN","SD                                                                          Material footprint","01020310","Brazil","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,540,000,000.00","N","1,507,000,064.00","N","1,504,000,000.00","N","1,504,000,000.00","N","1,540,000,000.00","N","1,694,000,000.00","N","1,812,000,000.00","N","1,988,999,936.00","N","2,184,999,936.00","N","2,296,999,936.00","N","2,534,000,128.00","N","","","","","","","","","","","",""
"120202","12","12.2","12.2.2","EN_MAT_DOMCMPC","SD                                                                          Domestic material consumption per capita","01020310","Brazil","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33","N, 76","8.34","N, 76","8.36","N, 76","8.65","N, 76","8.69","N, 76","8.99","N, 76","9.69","N, 76","10.61","N, 76","11.51","N, 76","11.50","N, 76","12.31","N, 76","","","","","","","","","","","",""
"120202","12","12.2","12.2.2","EN_MAT_DOMCMPG","SD                                                                          Domestic material consumption per unit of GDP","01020310","Brazil","False","False","False","Annual","Kilograms (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89","N, 76","1.89","N, 76","1.88","N, 76","1.94","N, 76","1.87","N, 76","1.90","N, 76","1.99","N, 76","2.07","N, 76","2.16","N, 76","2.18","N, 76","2.19","N, 76","","","","","","","","","","","",""
"120202","12","12.2","12.2.2","EN_MAT_DOMCMPT","SD                                                                          Domestic material consumption","01020310","Brazil","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,453,087,744.00","N, 76","1,475,260,800.00","N, 76","1,499,818,880.00","N, 76","1,572,396,416.00","N, 76","1,598,250,112.00","N, 76","1,672,511,744.00","N, 76","1,823,921,280.00","N, 76","2,015,717,888.00","N, 76","2,206,940,160.00","N, 76","2,224,303,616.00","N, 76","2,403,233,024.00","N, 76","","","","","","","","","","","",""
"120401","12","12.4","12.4.1","SG_HAZ_BASEL","+                                                                          Number of countries party to the Basel Convention on hazardous waste and other chemicals","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 175"
"120401","12","12.4","12.4.1","SG_HAZ_ROTDAM","+                                                                          Number of countries party to the Rotterdam Convention on hazardous waste and other chemicals","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 176"
"120401","12","12.4","12.4.1","SG_HAZ_STHOLM","+                                                                          Number of countries party to the Stockholm Convention on hazardous waste and other chemicals","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 97"
"130101","13","13.1","13.1.1","SG_DSR_NLRRS","+                                                                          National and local disaster risk reduction strategies","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 26, 174","","","0.00","C, 27, 174","",""
"140501","14","14.5","14.5.1","ER_MRN_MPA","SD                                                                          Coverage of protected areas in relation to marine areas","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","NA","","","","","","","","","26.32","NA","","","","","","","","","31.58","NA","","","","","","","","","","","36.84","NA"
"150101","15","15.1","15.1.1","AG_LND_FRST","SD                                                                          Forest area as a proportion of total land area","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","65.41","C, 47","","","","","","","","","","","","","","","","","","","62.37","C, 47","","","","","","","","","60.63","C, 47","","","","","","","","","59.64","C, 47","","","","","","","","","59.05","C, 47","",""
"150101","15","15.1","15.1.2","ER_PTD_FRHWTR","SD                                                                          Proportion of important sites for freshwater biodiversity that are covered by protected areas","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","C","","","","","","","","","0.00","C","","","","","","","","","0.00","C","","","","","","","","","","","0.00","C"
"150101","15","15.1","15.1.2","ER_PTD_TERR","SD                                                                          Proportion of important sites for terrestrial biodiversity that are covered by protected areas","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.40","C","","","","","","","","","23.05","C","","","","","","","","","23.87","C","","","","","","","","","","","23.87","C"
"150401","15","15.4","15.4.1","ER_PTD_MTN","SD                                                                          Coverage by protected areas of important sites for mountain biodiversity","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.16","NA","","","","","","","","","31.75","NA","","","","","","","","","31.75","NA","","","","","","","","","","","31.75","NA"
"150501","15","15.5","15.5.1","ER_RSK_LST","SD                                                                          Red List Index","01020310","Brazil","False","False","False","Annual","Not applicable (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.90","E","0.90","E","0.90","E","0.90","E","0.90","E","0.90","E"
"150501","15","15.5","15.5.1","ER_RSK_LST_LB","SD                                                                          Red List Index (lower bound)","01020310","Brazil","False","False","False","Annual","Not applicable (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.90","E","0.90","E","0.90","E","0.90","E","0.90","E","0.90","E","0.90","E","0.89","E","0.89","E","0.89","E","0.89","E","0.89","E","0.88","E"
"150501","15","15.5","15.5.1","ER_RSK_LST_UB","SD                                                                          Red List Index (upper bound)","01020310","Brazil","False","False","False","Annual","Not applicable (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","0.92","E","0.92","E","0.92","E","0.92","E","0.92","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E","0.91","E"
"151001","15","15.a","15.a.1","DC_ODA_BDVL","SD                                                                          Total official development assistance for biodiversity, by recipient","01020310","Brazil","False","False","False","Annual","USD (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.12","C, 50, 150","47.58","C, 50, 150","254.60","C, 50, 150","44.77","C, 50, 150","27.37","C, 50, 150","32.49","C, 50, 150","42.87","C, 50, 150","166.45","C, 50, 150","518.94","C, 50, 150","656.39","C, 50, 150","294.57","C, 50, 150","209.45","C, 50, 150","200.84","C, 50, 150","","","",""
"151101","15","15.b","15.b.1","DC_ODA_BDVL","SD                                                                          Total official development assistance for biodiversity, by recipient","01020310","Brazil","False","False","False","Annual","USD (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.12","C, 50, 150","47.58","C, 50, 150","254.60","C, 50, 150","44.77","C, 50, 150","27.37","C, 50, 150","32.49","C, 50, 150","42.87","C, 50, 150","166.45","C, 50, 150","518.94","C, 50, 150","656.39","C, 50, 150","294.57","C, 50, 150","209.45","C, 50, 150","200.84","C, 50, 150","","","",""
"160101","16","16.1","16.1.1","VC_IHR_PSRC","SD                                                                          Number of victims of intentional homicide per 100,000 population","01020310","Brazil","False","False","False","Annual","Per 100,000 population (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.40","CA, 124, 210","25.18","C, 145, 210","25.98","C, 145, 210","","","",""
"160101","16","16.1","16.1.1","VC_IHR_PSRCN","+                                                                          Number of victims of intentional homicide","01020310","Brazil","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64,357.00","CA, 124, 210","51,431.00","C, 145, 210","53,539.00","C, 145, 210","","","",""
"160302","16","16.3","16.3.2","VC_PRS_UNSEC","SD                                                                          Unsentenced detainees as a proportion of overall prison population","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.73","C, 146, 211","","","","","","","","","","","","","","","","","40.69","C, 146, 212","","","",""
"160502","16","16.5","16.5.2","IC_FRM_BRIB","+                                                                          Proportion of firms experiencing at least one bribe payment request","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.70","NA, 81","","","","","","","","","","","","","",""
"160801","16","16.8","16.8.1","SG_INT_MBRAFDB","SD                                                                          Proportion of developing countries in the membership of the African Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 98","","","","","","","","","0.01","G, 98","","","","","","","","","0.01","G, 98","","","","","","","0.01","G, 98","","","",""
"160801","16","16.8","16.8.1","SG_INT_MBRECOSOC","SD                                                                          Proportion of developing countries in the membership of the UN Economic and Social Council","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 99","","","","","","","","","0.02","G, 99","","","","","","","","","0.02","G, 99","","","","","","","","","0.02","G, 99","",""
"160801","16","16.8","16.8.1","SG_INT_MBRFSB","SD                                                                          Proportion of developing countries in the membership of the African Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04","G, 98","","","","","","","","","0.04","G, 98","",""
"160801","16","16.8","16.8.1","SG_INT_MBRIABD","SD                                                                          Proportion of developing countries in the membership of the Inter-American Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 98","","","","","","","","","0.02","G, 98","","","","","","","","","0.02","G, 98","","","","","","","","","0.02","G, 98","",""
"160801","16","16.8","16.8.1","SG_INT_MBRIBRD","SD                                                                          Proportion of developing countries in the membership of the International Bank for Reconstruction and Development","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 98","","","","","","","","","0.01","G, 98","","","","","","","","","0.01","G, 98","","","","","","","","","0.01","G, 98","",""
"160801","16","16.8","16.8.1","SG_INT_MBRIFC","SD                                                                          Proportion of developing countries in the membership of the International Finance Corporation","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 100","","","","","","","","","0.01","G, 100","","","","","","","","","0.01","G, 100","","","","","","","","","0.01","G, 100","",""
"160801","16","16.8","16.8.1","SG_INT_MBRIMF","SD                                                                          Proportion of developing countries in the membership of the International Monetary Fund","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","",""
"160801","16","16.8","16.8.1","SG_INT_MBRUNGA","SD                                                                          Proportion of developing countries in the membership of the UN General Assembly","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","","","","","","","","","0.01","G, 99","",""
"160801","16","16.8","16.8.1","SG_INT_MBRUNSC","SD                                                                          Proportion of developing countries in the membership of the UN Security Council","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","G, 101","","","","","","","","","0.07","G, 101","","","","","","","","","","","",""
"160801","16","16.8","16.8.1","SG_INT_MBRWTO","SD                                                                          Proportion of developing countries in the membership of the World Trade Organisation","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 102","","","","","","","","","0.01","G, 102","","","","","","","","","0.01","G, 102","","","","","","","","","0.01","G, 102","",""
"160801","16","16.8","16.8.1","SG_INT_VRTAFDB","SD                                                                          Proportion of voting rights of developing countries in the African Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 101","","","","","","","","","0.00","G, 101","","","","","","","","","0.00","G, 101","","","","","","","0.00","G, 101","","","",""
"160801","16","16.8","16.8.1","SG_INT_VRTECOSOC","SD                                                                          Proportion of voting rights of developing countries in the UN Economic and Social Council","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 103","","","","","","","","","0.02","G, 103","","","","","","","","","0.02","G, 103","","","","","","","","","0.02","G, 103","",""
"160801","16","16.8","16.8.1","SG_INT_VRTFSB","SD                                                                          Proportion of voting rights of developing countries in the African Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","G, 104","","","","","","","","","0.05","G, 104","",""
"160801","16","16.8","16.8.1","SG_INT_VRTIABD","SD                                                                          Proportion of voting rights of developing countries in the Inter-American Development Bank","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11","G, 104","","","","","","","","","0.11","G, 104","","","","","","","","","0.11","G, 104","","","","","","","","","0.11","G, 104","",""
"160801","16","16.8","16.8.1","SG_INT_VRTIBRD","SD                                                                          Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 105","","","","","","","","","0.02","G, 105","","","","","","","","","0.02","G, 105","","","","","","","","","0.02","G, 105","",""
"160801","16","16.8","16.8.1","SG_INT_VRTIFC","SD                                                                          Proportion of voting rights of developing countries in the International Finance Corporation","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","G, 106","","","","","","","","","0.02","G, 106","","","","","","","","","0.02","G, 106","","","","","","","","","0.02","G, 106","",""
"160801","16","16.8","16.8.1","SG_INT_VRTIMF","SD                                                                          Proportion of voting rights of developing countries in the International Monetary Fund","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 106","","","","","","","","","0.01","G, 106","","","","","","","","","0.01","G, 106","","","","","","","","","0.02","G, 106","",""
"160801","16","16.8","16.8.1","SG_INT_VRTUNGA","SD                                                                          Proportion of voting rights of developing countries in the UN General Assembly","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 107","","","","","","","","","0.01","G, 107","","","","","","","","","0.01","G, 107","","","","","","","","","0.01","G, 107","",""
"160801","16","16.8","16.8.1","SG_INT_VRTUNSC","SD                                                                          Proportion of voting rights of developing countries in the UN Security Council","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","G, 108","","","","","","","","","0.07","G, 108","","","","","","","","","","","",""
"160801","16","16.8","16.8.1","SG_INT_VRTWTO","SD                                                                          Proportion of voting rights of developing countries in the World Trade Organisation","01020310","Brazil","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 109","","","","","","","","","0.01","G, 109","","","","","","","","","0.01","G, 109","","","","","","","","","0.01","G, 109","",""
